address,entity,category,label_source,is_contract,contract_name,proxy,implementation,impl_contract_name,total_volume
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,UniswapV3_WETH_USDC_500,dex_pool,etherscan_contract_name,True,UniswapV3Pool,0.0,,,145631509063.35275
0xa69babef1ca67a37ffaf7a485dfff3382056e78c,MEV_bot_7,mev_bot,raw_address,True,,1.0,0x3376d7d055f5d7b83b0f03c886011b1dbafef276,,72390917153.94994
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,unknown,raw_address,False,,,,,50273219814.786575
0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,MEV_bot_6,mev_bot,raw_address,True,,1.0,0x37520f2236e9a1386df0530367b85a75c5b4c3f0,,47268834539.88532
0xf8b721bff6bf7095a0e10791ce8f998baa254fd0,MEV_bot_5,mev_bot,raw_address,True,,0.0,,,43348716883.80631
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase_1,CEX,raw_address,True,,0.0,,,30366476815.00897
0x55fe002aeff02f77364de339a1292923a15844b8,Circle_treasury,issuer,raw_address,False,,,,,28160019986.259487
0x28c6c06298d514db089934071355e5743bf21d60,Binance,CEX,raw_address,False,,,,,24145519407.522087
0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,1inch_router,aggregator_router,raw_address,True,,0.0,,,14972607649.108707
0x2cc5146929a893d1d73bc34fb37815cc1a44ae33,Coinbase,CEX,raw_address,True,,0.0,,,13473242036.0
0x5777d92f208679db4b9778590fa3cab3ac9e2168,UniswapV3_USDC_DAI_100,dex_pool,etherscan_contract_name,True,UniswapV3Pool,0.0,,,10277486007.145538
0x50379f632ca68d36e50cfbc8f78fe16bd1499d1e,G-UNI_DAI_USDC,dex_pool,etherscan_impl_contract_name,True,EIP173Proxy,1.0,0xb542d5cb34ef265fb87c170181127332f7797369,GUniPool,9222810829.028524
0xad4ac4eb660d2b2d78a062bf136610af15defd80,0xad4ac4eb660d2b2d78a062bf136610af15defd80,unknown,raw_address,False,,,,,9000517513.44
0xbcca60bb61934080951369a648fb03df4f96263c,Aave_aUSDC_Token_V2,lending_token,etherscan_impl_contract_name,True,InitializableImmutableAdminUpgradeabilityProxy,1.0,0x1c050bca8babe53ef769d0d2e411f556e1a27e7b,AToken,8859596769.388859
0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,Curve_3Pool,dex_pool,etherscan_contract_name,True,Vyper_contract,0.0,,,8633029303.658485
0xad6eaa735d9df3d7696fd03984379dae02ed8862,Cumberland,CEX,raw_address,False,,,,,7747672924.14603
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,UniswapV3_WETH_USDC_3000,dex_pool,etherscan_contract_name,True,UniswapV3Pool,0.0,,,7589929917.34306
0x3416cf6c708da44db2624d63ea0aaef7113527c6,UniswapV3_USDC_USDT_100,dex_pool,etherscan_contract_name,True,UniswapV3Pool,0.0,,,7155680832.716551
0xf977814e90da44bfa03b6295a0616a897441acec,Binance_2,CEX,raw_address,False,,,,,7130943740.882
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,Binance_3,CEX,raw_address,False,,,,,7008612591.201335
0xc36442b4a4522e871399cd717abdd847ab11fe88,NonfungiblePositionManager,contract,etherscan_impl_contract_name,True,NonfungiblePositionManager,1.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,NonfungiblePositionManager,6819581761.41548
0x0a59649758aa4d66e25f08dd01271e891fe52199,Sky-USDC,lending_token,etherscan_contract_name,True,AuthGemJoin5,0.0,,,6430089405.863015
0x6c6bc977e13df9b0de53b251522280bb72383700,UniswapV3_USDC_DAI_500,dex_pool,etherscan_contract_name,True,UniswapV3Pool,0.0,,,6023642347.142036
0x4594467601ce92b0d94fc5112722131a535ef0c7,0x4594467601ce92b0d94fc5112722131a535ef0c7,unknown,raw_address,False,,,,,5845801011.2121525
0xac44f2d75876ead509a2ceb099bc14f9547b5db6,0xac44f2d75876ead509a2ceb099bc14f9547b5db6,contract,raw_address,True,,0.0,,,5779311039.31898
0x21a31ee1afc51d94c2efccaa2092ad1028285549,Binance_4,CEX,raw_address,False,,,,,5738863690.997634
0xae2d4617c862309a3d75a0ffb358c7a5009c673f,Kraken,CEX,raw_address,False,,,,,5611427123.782353
0xabddafb225e10b90d798bb8a886238fb835e2053,Arrakis_DAI-USDC,dex_pool,etherscan_impl_contract_name,True,EIP173Proxy,1.0,0xb542d5cb34ef265fb87c170181127332f7797369,GUniPool,5594545331.651012
0x28c5b0445d0728bc25f143f8eba5c5539fae151a,Coinbase_2,CEX,raw_address,False,,,,,5471021691.98
0x9a21cf1552630a00eed185f3aaf7af3751226e42,Binance_5,CEX,raw_address,False,,,,,5430696733.8581295
0x280027dd00ee0050d3f9d168efd6b40090009246,0x280027dd00ee0050d3f9d168efd6b40090009246,contract,raw_address,True,,0.0,,,5325943551.705368
0xe0554a476a092703abdb3ef35c80e0d76d32939f,UniswapV3_WETH_USDC_100,dex_pool,etherscan_contract_name,True,UniswapV3Pool,0.0,,,4897081352.0186
0xba12222222228d8ba445958a75a0704d566bf2c8,Balancer_Vault,dex_vault,etherscan_contract_name,True,Vault,0.0,,,4875092348.750382
0x1111567e0954e74f6ba7c4732d534e75b81dc42e,0x1111567e0954e74f6ba7c4732d534e75b81dc42e,contract,raw_address,True,,0.0,,,4853111300.800483
0x00000000008c4fb1c916e0c88fd4cc402d935e7d,MEV_bot,mev_bot,raw_address,True,,0.0,,,4593464846.492505
0x6c0a68b655a58ac43be789d90910ed57af418821,0x6c0a68b655a58ac43be789d90910ed57af418821,contract,raw_address,True,,0.0,,,4503250725.198155
0x1111111254eeb25477b68fb85ed929f73a960582,OneInch_Aggregation_Router_V5,aggregator_router,etherscan_contract_name,True,AggregationRouterV5,0.0,,,4484945458.389468
0xc79c30ef1941002c54293a028cf252dfb0ddd2aa,0xc79c30ef1941002c54293a028cf252dfb0ddd2aa,contract,raw_address,True,,0.0,,,4002508361.1730065
0xc9f93163c99695c6526b799ebca2207fdf7d61ad,DODO,contract,etherscan_contract_name,True,DODO,0.0,,,3980221203.60718
0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,UniswapV3_USDC_USDT_500,dex_pool,etherscan_contract_name,True,UniswapV3Pool,0.0,,,3843066056.866492
0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Uniswap_Universal_Router_2,aggregator_router,etherscan_contract_name,True,UniversalRouter,0.0,,,3416806377.044022
0x00000000032962b51589768828ad878876299e14,MEV_bot_1,mev_bot,raw_address,True,,0.0,,,3173650758.210216
0x512bd78613fdbe72cb49ac9758b1adb783eed7a0,0x512bd78613fdbe72cb49ac9758b1adb783eed7a0,unknown,raw_address,False,,,,,3165131394.92
0xd275e5cb559d6dc236a5f8002a5f0b4c8e610701,0xd275e5cb559d6dc236a5f8002a5f0b4c8e610701,unknown,raw_address,False,,,,,2989563940.379893
0x1157a2076b9bb22a85cc2c162f20fab3898f4101,0x1157a2076b9bb22a85cc2c162f20fab3898f4101,unknown,raw_address,False,,,,,2814282826.8449473
0x05656db19ec9ff8dfb437475b3d76ca9a29e968f,0x05656db19ec9ff8dfb437475b3d76ca9a29e968f,contract,raw_address,True,,0.0,,,2737005391.3606367
0x000000000dfde7deaf24138722987c9a6991e2d4,MEV_bot_2,mev_bot,raw_address,True,,0.0,,,2734748709.92006
0x0bbef7460a4dc35614472df8ccb62cda51aa864a,Coinbase_3,CEX,raw_address,False,,,,,2733302762.779998
0x903d6f3f62224c0c67c4eafb41cbf515c08eeeb4,0x903d6f3f62224c0c67c4eafb41cbf515c08eeeb4,contract,raw_address,True,,0.0,,,2580764125.444283
0x37ec4b3fad9cabeaaa10a07abf7f0aba82dff6d5,0x37ec4b3fad9cabeaaa10a07abf7f0aba82dff6d5,contract,raw_address,True,,0.0,,,2370514423.88
0xcd531ae9efcce479654c4926dec5f6209531ca7b,Coinbase_4,CEX,raw_address,False,,,,,2180187115.1399994
0xa9d69f2f56df2cb8b66d0f2c6c867407a1296c5f,0xa9d69f2f56df2cb8b66d0f2c6c867407a1296c5f,unknown,raw_address,False,,,,,2161221908.5422
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x9507c04b10486547584c37bcbd931b2a4fee9a41,contract,raw_address,True,,0.0,,,2123742088.821385
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,DirectSwap,contract,etherscan_impl_contract_name,True,AugustusSwapper,1.0,0xdffd706ee98953d3d25a3b8440e34e3a2c9beb2c,DirectSwap,2046329155.956376
0x795fd0c1fa746b83ee568544a6f3e67c091c8954,0x795fd0c1fa746b83ee568544a6f3e67c091c8954,contract,raw_address,True,,0.0,,,1998940762.494206
0xcffad3200574698b78f32232aa9d63eabd290703,Binance_6,CEX,raw_address,False,,,,,1963142236.0
0x0e113904cb1d53cabb324927dffae2f8f6705111,0x0e113904cb1d53cabb324927dffae2f8f6705111,contract,raw_address,True,,0.0,,,1872334311.1560967
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,FillQuoteTransformer,contract,etherscan_impl_contract_name,True,FlashWallet,1.0,0x2fd08c1f9fc8406c1d7e3a799a13883a7e7949f0,FillQuoteTransformer,1830327195.717716
0xb7443efa77cc0d580453a64c7197d626dbffacc4,0xb7443efa77cc0d580453a64c7197d626dbffacc4,unknown,raw_address,False,,,,,1794767898.084402
0x33566c9d8be6cf0b23795e0d380e112be9d75836,0x33566c9d8be6cf0b23795e0d380e112be9d75836,unknown,raw_address,False,,,,,1714502694.388468
0x3d019cfecd722b76807dd2fad24376306d179277,WalletSimple,contract,etherscan_contract_name,True,WalletSimple,0.0,,,1702682778.233248
0x99a58482bd75cbab83b27ec03ca68ff489b5788f,Curve_router,aggregator_router,etherscan_contract_name,True,Vyper_contract,0.0,,,1700954927.519631
0xd4d916315d84cb7d51357e1a20bddf6afcc03ae5,0xd4d916315d84cb7d51357e1a20bddf6afcc03ae5,contract,raw_address,True,,0.0,,,1687662543.387194
0xb16b7454c71c04daff93614ab4f98e2ee75613d4,0xb16b7454c71c04daff93614ab4f98e2ee75613d4,unknown,raw_address,False,,,,,1661229244.386439
0x0000000099cb7fc48a935bceb9f05bbae54e8987,MEV_bot_3,mev_bot,raw_address,True,,0.0,,,1644368425.358046
0xfff2edfa5b0c48378e06531b1220ea3455d4b5ce,0xfff2edfa5b0c48378e06531b1220ea3455d4b5ce,unknown,raw_address,False,,,,,1627071417.5
0x308fc89f45694646097c635eb5b3737c931ad253,0x308fc89f45694646097c635eb5b3737c931ad253,unknown,raw_address,False,,,,,1598626233.06
0x9008d19f58aabd9ed0d60971565aa8510560ab41,CoW_Protocol_GPv2Settlement,settlement_contract,etherscan_contract_name,True,GPv2Settlement,0.0,,,1596524923.68088
0x1d387189fae448a883e961655f1ed2301c7a65ce,0x1d387189fae448a883e961655f1ed2301c7a65ce,unknown,raw_address,False,,,,,1584095341.36
0x7ab33ad1e91ddf6d5edf69a79d5d97a9c49015d4,0x7ab33ad1e91ddf6d5edf69a79d5d97a9c49015d4,unknown,raw_address,False,,,,,1544000000.0
0x982603136ea0efba1343c050730338321c6dfe44,0x982603136ea0efba1343c050730338321c6dfe44,unknown,raw_address,False,,,,,1499604556.39222
0x00000000003b3cc22af3ae1eac0440bcee416b40,MEV_bot_4,mev_bot,raw_address,True,,0.0,,,1349799549.489857
0xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,0xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,contract,raw_address,True,,1.0,0x169b647d162d30c98eb4391a35838ac4a4458056,,1325440974.733072
0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,contract,raw_address,True,,0.0,,,1324377185.838162
0x1111111254fb6c44bac0bed2854e76f90643097d,AggregationRouterV4,protocol,etherscan_contract_name,True,AggregationRouterV4,0.0,,,1314743505.83252
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,contract,raw_address,True,,0.0,,,1235631815.128937
0x22e2974f651a980714ac385e23d6e115da781097,0x22e2974f651a980714ac385e23d6e115da781097,unknown,raw_address,False,,,,,1195846816.805581
0x410ed1cbcea3b3990a3f27362c06c3c5d1e75d08,0x410ed1cbcea3b3990a3f27362c06c3c5d1e75d08,unknown,raw_address,False,,,,,1136500005.00001
0xa5407eae9ba41422680e2e00537571bcc53efbfd,Curve_sUSD,contract,etherscan_contract_name,True,Vyper_contract,0.0,,,1117824429.474648
0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,unknown,raw_address,False,,,,,1103026359.582292
0x500a746c9a44f68fe6aa86a92e7b3af4f322ae66,0x500a746c9a44f68fe6aa86a92e7b3af4f322ae66,unknown,raw_address,False,,,,,1069850455.0
0xf0894deb91db3783fa71df5ac4eede778cccc629,0xf0894deb91db3783fa71df5ac4eede778cccc629,unknown,raw_address,False,,,,,1054229904.01877
0xdecf04ca46d287b3cb99692ad512e568ba276140,0xdecf04ca46d287b3cb99692ad512e568ba276140,contract,raw_address,True,,0.0,,,1048896061.652301
0xa50dda47dcecc659837d8341740ef7b59695ac1d,0xa50dda47dcecc659837d8341740ef7b59695ac1d,unknown,raw_address,False,,,,,1042070396.393404
0x079b68be414c6401e23ecd836f22f64be4b3b5d6,0x079b68be414c6401e23ecd836f22f64be4b3b5d6,contract,raw_address,True,,0.0,,,1039499794.04396
0x8d501afb7dd7dada424b8c1f331b5909e44a043f,WalletSimple,contract,etherscan_contract_name,True,WalletSimple,0.0,,,1024570881.9731
0x84bbadb786f8c5a401b426a9d07aa424eeaa6257,0x84bbadb786f8c5a401b426a9d07aa424eeaa6257,contract,raw_address,True,,0.0,,,998350000.0
0x96672d3dbd7448c17c8a80e8d0c6911c72c6b80b,Forwarder,contract,etherscan_contract_name,True,Forwarder,0.0,,,998000000.0
0xe3e53f468d5658d217412203463246af76d7db37,0xe3e53f468d5658d217412203463246af76d7db37,contract,raw_address,True,,0.0,,,973371004.04624
0xf28e1b06e00e8774c612e31ab3ac35d5a720085f,0xf28e1b06e00e8774c612e31ab3ac35d5a720085f,unknown,raw_address,False,,,,,964353553.348243
0x0b3f6d4a5d6835137ccb2c1248f5a7d882c0dbda,0x0b3f6d4a5d6835137ccb2c1248f5a7d882c0dbda,contract,raw_address,True,,0.0,,,942876233.390904
0xbd7d53a4d34a6b97d3111a21e27772ad4d500fac,Forwarder,contract,etherscan_contract_name,True,Forwarder,0.0,,,929055260.321612
0x23c4bd335b181e6e104ced9fbd74a4248d50b40d,InstaDefaultImplementation,contract,etherscan_impl_contract_name,True,InstaAccountV2,1.0,0x8f4a8675ea3a069d1d8280bd19b802430f8f53be,InstaDefaultImplementation,921757296.0373021
0x9026a229b535ecf0162dfe48fdeb3c75f7b2a7ae,0x9026a229b535ecf0162dfe48fdeb3c75f7b2a7ae,unknown,raw_address,False,,,,,901451448.1009821
0xf863b89cc5d6fd0d6a72f6077fbffdb2b3fe90f5,0xf863b89cc5d6fd0d6a72f6077fbffdb2b3fe90f5,unknown,raw_address,False,,,,,898999649.0
0xbcb742aadb031de5de937108799e89a392f07df1,0xbcb742aadb031de5de937108799e89a392f07df1,unknown,raw_address,False,,,,,878045075.30304
0xaf8583006743da1ba9b391841cc766767f7a2a84,0xaf8583006743da1ba9b391841cc766767f7a2a84,contract,raw_address,True,,0.0,,,877030666.5726899
0xb1ebd7f0c712943a757bb310282fd72ba7df00c2,0xb1ebd7f0c712943a757bb310282fd72ba7df00c2,unknown,raw_address,False,,,,,870389431.94
0x6782472a11987e6f4a8afb10def25b498cb622db,0x6782472a11987e6f4a8afb10def25b498cb622db,unknown,raw_address,False,,,,,860040629.4108381
0x39aa39c021dfbae8fac545936693ac917d5e7563,cUSDC_Compound,lending_token,etherscan_contract_name,True,cUSDC_Compound,0.0,,,857053430.55589
